Product ID,Product Name,Date,Online Store Location,Sales Quantity,Selling Price,Promotions,Demand Trend,Customer Segments,Warehouse Location,Stock Levels,Stockout Frequency,Reorder Point,Order Fulfillment Time (days),Retail Store Location,Market Price,Competitor Prices,Discounts,Sales Volume,Return Rate (%),Elasticity Index,Category_Electronics,Category_Fashion,Category_Furniture,Category_Groceries,Category_Home Appliances
3286,Rice,2024-07-30,Ahmedabad,390,45.0,1,1,0,Mumbai,904,11,178,10,Bangalore,45.0,98.74,45.0,89,6.36,0.89,False,False,False,True,False
7440,Fan,2024-02-13,Bangalore,216,57.33,0,1,0,Hyderabad,441,6,198,7,Bangalore,57.33,69.67,39.36,478,2.9,1.71,False,False,False,False,True
7440,Fan,2024-02-13,Bangalore,216,53.96,0,1,0,Hyderabad,441,6,198,7,Chennai,53.96,41.78,25.13,460,14.56,2.47,False,False,False,False,True
7440,Fan,2024-02-13,Bangalore,216,57.33,0,1,0,Chennai,566,12,123,8,Bangalore,57.33,69.67,39.36,478,2.9,1.71,False,False,False,False,True
7440,Fan,2024-02-13,Bangalore,216,53.96,0,1,0,Chennai,566,12,123,8,Chennai,53.96,41.78,25.13,460,14.56,2.47,False,False,False,False,True
9084,Table,2024-10-14,Pune,452,40.25,1,0,0,Mumbai,277,2,35,6,Pune,67.04,50.5,27.5,147,7.12,0.83,False,False,True,False,False
9084,Table,2024-10-14,Pune,452,40.25,1,0,0,Mumbai,277,2,35,6,Hyderabad,50.7,42.26,47.46,213,9.87,2.19,False,False,True,False,False
1780,Coffee,2024-07-17,Mumbai,403,35.3,1,2,1,Mumbai,687,12,46,3,Bangalore,35.3,25.99,24.39,309,1.33,2.14,False,False,False,True,False
1780,Coffee,2024-07-17,Mumbai,403,58.25,1,2,1,Mumbai,687,12,46,3,Bangalore,58.25,51.03,18.94,306,19.83,1.88,False,False,False,True,False
1780,Coffee,2024-07-17,Mumbai,403,35.3,1,2,1,Ahmedabad,458,10,120,9,Bangalore,35.3,25.99,24.39,309,1.33,2.14,False,False,False,True,False
1780,Coffee,2024-07-17,Mumbai,403,58.25,1,2,1,Ahmedabad,458,10,120,9,Bangalore,58.25,51.03,18.94,306,19.83,1.88,False,False,False,True,False
7917,Desk,2024-12-08,Ahmedabad,217,60.58,0,2,2,Chennai,148,16,110,5,Delhi,60.58,67.43,27.35,69,19.36,1.1,False,False,True,False,False
5050,Laptop,2024-07-30,Pune,52,29.69,1,0,0,Ahmedabad,739,10,71,11,Delhi,29.69,92.77,29.69,71,3.47,1.02,True,False,False,False,False
5050,Laptop,2024-07-30,Pune,52,29.69,1,0,0,Ahmedabad,65,14,29,13,Delhi,29.69,92.77,29.69,71,3.47,1.02,True,False,False,False,False
3591,Microwave,2024-07-01,Bangalore,39,34.09,1,1,2,Chennai,93,9,93,10,Chennai,96.99,60.92,35.45,36,18.75,1.22,False,False,False,False,True
3591,Microwave,2024-07-01,Bangalore,39,34.09,1,1,2,Chennai,93,9,93,10,Chennai,71.02,56.71,43.33,385,0.98,2.11,False,False,False,False,True
7262,Monitor,2024-10-06,Mumbai,118,56.61,0,1,1,Mumbai,822,7,187,10,Ahmedabad,56.61,28.22,32.56,61,6.35,0.91,True,False,False,False,False
7262,Monitor,2024-10-06,Mumbai,118,56.61,0,1,1,Hyderabad,876,17,71,4,Ahmedabad,56.61,28.22,32.56,61,6.35,0.91,True,False,False,False,False
7262,Monitor,2024-10-06,Mumbai,118,56.61,0,1,1,Kolkata,201,15,95,9,Ahmedabad,56.61,28.22,32.56,61,6.35,0.91,True,False,False,False,False
3586,Jeans,2024-01-27,Bangalore,78,54.47,0,1,2,Kolkata,918,11,181,6,Mumbai,78.13,91.55,26.29,325,9.18,1.04,False,True,False,False,False
7350,Smartphone,2024-11-19,Bangalore,251,9.06,1,1,2,Kolkata,34,10,34,1,Hyderabad,9.06,5.02,9.06,71,4.19,1.05,True,False,False,False,False
3963,Coffee,2024-06-12,Delhi,464,63.51,1,2,2,Hyderabad,634,0,26,13,Mumbai,67.78,12.36,27.11,391,9.2,0.75,False,False,False,True,False
3963,Coffee,2024-06-12,Delhi,464,23.78,1,2,2,Hyderabad,634,0,26,13,Hyderabad,23.78,21.73,21.04,365,16.46,0.54,False,False,False,True,False
2099,Sofa,2024-03-04,Ahmedabad,300,12.4,0,2,2,Bangalore,643,0,58,5,Bangalore,38.7,10.83,12.12,266,5.66,1.3,False,False,True,False,False
2099,Sofa,2024-03-04,Ahmedabad,300,12.4,0,2,2,Mumbai,700,4,130,12,Bangalore,38.7,10.83,12.12,266,5.66,1.3,False,False,True,False,False
2121,Bookshelf,2024-03-03,Hyderabad,387,45.42,0,0,0,Hyderabad,332,12,41,5,Ahmedabad,45.42,52.71,30.39,451,1.55,2.34,False,False,True,False,False
2121,Bookshelf,2024-03-03,Hyderabad,387,52.78,0,0,0,Hyderabad,332,12,41,5,Mumbai,52.78,51.58,38.06,180,14.92,2.46,False,False,True,False,False
2269,Fan,2024-11-09,Mumbai,46,23.86,0,1,1,Chennai,549,18,51,2,Ahmedabad,82.73,93.73,2.41,354,4.64,1.54,False,False,False,False,True
2269,Fan,2024-11-09,Mumbai,46,23.86,0,1,1,Hyderabad,985,15,112,14,Ahmedabad,82.73,93.73,2.41,354,4.64,1.54,False,False,False,False,True
5724,Keyboard,2024-11-12,Delhi,485,21.95,1,2,2,Chennai,967,19,131,6,Bangalore,21.95,65.03,21.95,426,0.34,0.85,True,False,False,False,False
5724,Keyboard,2024-11-12,Delhi,485,21.95,1,2,2,Bangalore,816,5,69,5,Bangalore,21.95,65.03,21.95,426,0.34,0.85,True,False,False,False,False
3615,Milk,2024-09-22,Kolkata,279,44.92,1,1,1,Mumbai,293,4,73,12,Hyderabad,44.92,92.01,44.92,102,14.14,1.03,False,False,False,True,False
3615,Milk,2024-09-22,Kolkata,279,57.25,1,1,1,Mumbai,293,4,73,12,Delhi,57.25,62.56,2.1,344,7.2,0.6,False,False,False,True,False
5814,Sneakers,2024-02-02,Pune,252,15.13,1,1,1,Chennai,659,5,58,14,Delhi,15.13,23.51,15.13,163,16.23,1.37,False,True,False,False,False
7403,Smartphone,2024-10-29,Bangalore,379,35.26,0,0,2,Kolkata,813,6,126,1,Mumbai,85.91,83.14,7.7,240,9.31,1.26,True,False,False,False,False
2316,Snacks,2024-11-06,Ahmedabad,430,56.56,0,2,1,Kolkata,602,6,30,8,Bangalore,56.56,6.27,9.35,33,12.22,2.1,False,False,False,True,False
2316,Snacks,2024-11-06,Ahmedabad,430,72.98,0,2,1,Kolkata,602,6,30,8,Bangalore,95.87,11.63,37.09,161,8.96,1.22,False,False,False,True,False
8342,Washing Machine,2024-01-25,Delhi,3,79.93,1,1,1,Bangalore,558,18,141,2,Chennai,89.64,53.04,16.81,279,3.98,1.63,False,False,False,False,True
8342,Washing Machine,2024-01-25,Delhi,3,37.99,1,1,1,Bangalore,558,18,141,2,Mumbai,37.99,76.71,12.94,236,16.82,1.71,False,False,False,False,True
8342,Washing Machine,2024-01-25,Delhi,3,79.93,1,1,1,Hyderabad,386,5,79,6,Chennai,89.64,53.04,16.81,279,3.98,1.63,False,False,False,False,True
8342,Washing Machine,2024-01-25,Delhi,3,37.99,1,1,1,Hyderabad,386,5,79,6,Mumbai,37.99,76.71,12.94,236,16.82,1.71,False,False,False,False,True
9865,Jeans,2024-04-13,Ahmedabad,397,42.94,1,0,1,Delhi,494,18,55,1,Chennai,42.94,18.96,36.44,467,7.61,1.68,False,True,False,False,False
9865,Jeans,2024-04-13,Ahmedabad,397,36.63,1,0,1,Delhi,494,18,55,1,Mumbai,36.63,8.28,36.45,159,4.46,0.95,False,True,False,False,False
9581,Laptop,2024-08-27,Ahmedabad,9,73.39,1,1,1,Bangalore,455,7,196,1,Bangalore,78.18,91.89,36.01,374,19.95,0.95,True,False,False,False,False
6783,Refrigerator,2024-09-07,Chennai,3,13.04,1,1,2,Ahmedabad,995,1,106,12,Chennai,87.19,28.0,46.17,198,1.11,1.59,False,False,False,False,True
6783,Refrigerator,2024-09-07,Chennai,3,13.04,1,1,2,Delhi,8,15,8,5,Chennai,87.19,28.0,46.17,198,1.11,1.59,False,False,False,False,True
6783,Refrigerator,2024-09-07,Chennai,3,13.04,1,1,2,Pune,219,5,162,4,Chennai,87.19,28.0,46.17,198,1.11,1.59,False,False,False,False,True
3242,Washing Machine,2024-05-12,Mumbai,425,21.52,1,2,2,Delhi,310,10,143,11,Mumbai,21.52,38.18,21.52,58,10.86,1.51,False,False,False,False,True
3242,Washing Machine,2024-05-12,Mumbai,425,21.52,1,2,2,Kolkata,111,15,102,9,Mumbai,21.52,38.18,21.52,58,10.86,1.51,False,False,False,False,True
5637,Hoodie,2024-09-18,Mumbai,123,64.59,0,2,2,Kolkata,306,6,158,5,Bangalore,64.59,95.05,24.78,35,16.47,1.43,False,True,False,False,False
5637,Hoodie,2024-09-18,Mumbai,123,9.3,0,2,2,Kolkata,306,6,158,5,Ahmedabad,9.3,48.98,9.3,498,4.75,1.1,False,True,False,False,False
5637,Hoodie,2024-09-18,Mumbai,123,64.59,0,2,2,Hyderabad,245,14,38,9,Bangalore,64.59,95.05,24.78,35,16.47,1.43,False,True,False,False,False
5637,Hoodie,2024-09-18,Mumbai,123,9.3,0,2,2,Hyderabad,245,14,38,9,Ahmedabad,9.3,48.98,9.3,498,4.75,1.1,False,True,False,False,False
9293,Coffee,2024-02-19,Kolkata,82,35.34,0,1,2,Pune,79,11,11,1,Kolkata,35.34,14.49,24.88,114,17.83,2.17,False,False,False,True,False
9293,Coffee,2024-02-19,Kolkata,82,21.95,0,1,2,Pune,79,11,11,1,Hyderabad,21.95,42.43,18.2,91,7.36,0.63,False,False,False,True,False
9293,Coffee,2024-02-19,Kolkata,82,35.34,0,1,2,Kolkata,874,16,92,14,Kolkata,35.34,14.49,24.88,114,17.83,2.17,False,False,False,True,False
9293,Coffee,2024-02-19,Kolkata,82,21.95,0,1,2,Kolkata,874,16,92,14,Hyderabad,21.95,42.43,18.2,91,7.36,0.63,False,False,False,True,False
7715,T-Shirt,2024-05-13,Bangalore,439,30.06,1,0,0,Chennai,697,11,150,4,Bangalore,67.76,41.16,45.69,18,11.06,1.64,False,True,False,False,False
7715,T-Shirt,2024-05-13,Bangalore,439,30.06,1,0,0,Kolkata,162,12,10,3,Bangalore,67.76,41.16,45.69,18,11.06,1.64,False,True,False,False,False
3526,Monitor,2024-06-07,Ahmedabad,202,9.61,1,1,0,Mumbai,455,4,123,13,Ahmedabad,9.61,49.76,9.61,386,6.54,1.27,True,False,False,False,False
5721,Microwave,2024-09-04,Hyderabad,264,27.33,1,0,1,Chennai,819,7,66,7,Delhi,27.33,40.22,9.01,371,7.0,2.22,False,False,False,False,True
4548,Mixer,2024-11-05,Pune,110,71.83,0,0,0,Kolkata,415,19,189,8,Delhi,96.96,20.68,8.88,421,11.42,0.75,False,False,False,False,True
4548,Mixer,2024-11-05,Pune,110,17.56,0,0,0,Kolkata,415,19,189,8,Chennai,17.56,34.29,17.56,491,15.58,0.56,False,False,False,False,True
4548,Mixer,2024-11-05,Pune,110,71.83,0,0,0,Ahmedabad,934,17,152,10,Delhi,96.96,20.68,8.88,421,11.42,0.75,False,False,False,False,True
4548,Mixer,2024-11-05,Pune,110,17.56,0,0,0,Ahmedabad,934,17,152,10,Chennai,17.56,34.29,17.56,491,15.58,0.56,False,False,False,False,True
4548,Mixer,2024-11-05,Pune,110,71.83,0,0,0,Chennai,336,14,148,7,Delhi,96.96,20.68,8.88,421,11.42,0.75,False,False,False,False,True
4548,Mixer,2024-11-05,Pune,110,17.56,0,0,0,Chennai,336,14,148,7,Chennai,17.56,34.29,17.56,491,15.58,0.56,False,False,False,False,True
1717,Table,2024-12-07,Mumbai,485,42.56,1,2,0,Hyderabad,229,14,118,6,Ahmedabad,42.56,82.19,42.56,213,14.57,1.43,False,False,True,False,False
1717,Table,2024-12-07,Mumbai,485,71.24,1,2,0,Hyderabad,229,14,118,6,Hyderabad,71.24,33.45,37.32,429,5.31,0.64,False,False,True,False,False
6292,Table,2024-12-12,Hyderabad,315,38.53,0,2,1,Hyderabad,384,13,88,14,Mumbai,53.7,50.77,20.23,170,15.91,0.74,False,False,True,False,False
6292,Table,2024-12-12,Hyderabad,315,38.53,0,2,1,Hyderabad,384,13,88,14,Bangalore,80.84,29.47,3.48,311,1.34,2.15,False,False,True,False,False
6292,Table,2024-12-12,Hyderabad,315,38.53,0,2,1,Hyderabad,384,13,88,14,Mumbai,85.95,8.92,41.8,126,8.19,1.42,False,False,True,False,False
4422,Chair,2024-02-16,Kolkata,429,9.57,0,2,2,Ahmedabad,361,18,152,4,Hyderabad,13.81,71.54,7.87,19,12.21,2.47,False,False,True,False,False
4422,Chair,2024-02-16,Kolkata,429,9.57,0,2,2,Kolkata,998,8,50,7,Hyderabad,13.81,71.54,7.87,19,12.21,2.47,False,False,True,False,False
4422,Chair,2024-02-16,Kolkata,429,9.57,0,2,2,Chennai,815,11,97,10,Hyderabad,13.81,71.54,7.87,19,12.21,2.47,False,False,True,False,False
3697,Laptop,2024-01-17,Mumbai,31,39.07,1,0,0,Hyderabad,660,5,169,8,Bangalore,63.24,68.49,46.24,466,0.7,1.53,True,False,False,False,False
3697,Laptop,2024-01-17,Mumbai,31,39.07,1,0,0,Chennai,720,7,58,4,Bangalore,63.24,68.49,46.24,466,0.7,1.53,True,False,False,False,False
9782,Smartphone,2024-05-11,Bangalore,286,38.05,0,0,0,Mumbai,6,18,6,10,Bangalore,38.05,10.88,21.89,29,6.36,2.06,True,False,False,False,False
9861,Bread,2024-04-08,Mumbai,54,26.45,0,2,0,Bangalore,541,0,129,6,Kolkata,94.64,31.02,23.82,362,2.47,2.47,False,False,False,True,False
9861,Bread,2024-04-08,Mumbai,54,26.45,0,2,0,Mumbai,569,6,104,13,Kolkata,94.64,31.02,23.82,362,2.47,2.47,False,False,False,True,False
9861,Bread,2024-04-08,Mumbai,54,26.45,0,2,0,Chennai,138,13,93,13,Kolkata,94.64,31.02,23.82,362,2.47,2.47,False,False,False,True,False
2513,Desk,2024-05-01,Kolkata,463,11.0,0,1,2,Delhi,227,17,117,14,Hyderabad,95.72,58.75,25.03,310,18.96,1.39,False,False,True,False,False
2513,Desk,2024-05-01,Kolkata,463,11.0,0,1,2,Delhi,227,17,117,14,Pune,89.21,48.45,1.7,56,9.5,0.77,False,False,True,False,False
2513,Desk,2024-05-01,Kolkata,463,11.0,0,1,2,Mumbai,196,15,129,12,Hyderabad,95.72,58.75,25.03,310,18.96,1.39,False,False,True,False,False
2513,Desk,2024-05-01,Kolkata,463,11.0,0,1,2,Mumbai,196,15,129,12,Pune,89.21,48.45,1.7,56,9.5,0.77,False,False,True,False,False
9201,Milk,2024-12-24,Mumbai,251,36.17,0,1,0,Ahmedabad,580,4,166,14,Bangalore,80.24,98.65,23.4,269,4.44,0.75,False,False,False,True,False
1177,Refrigerator,2024-06-14,Ahmedabad,75,19.53,0,2,1,Ahmedabad,296,7,31,2,Chennai,19.53,53.8,19.53,55,13.01,1.89,False,False,False,False,True
1177,Refrigerator,2024-06-14,Ahmedabad,75,18.74,0,2,1,Ahmedabad,296,7,31,2,Hyderabad,18.74,77.39,18.72,196,19.93,1.07,False,False,False,False,True
8694,Monitor,2024-07-19,Pune,449,6.3,0,0,1,Chennai,396,11,138,6,Bangalore,6.3,61.62,6.3,21,7.6,1.19,True,False,False,False,False
8694,Monitor,2024-07-19,Pune,449,5.36,0,0,1,Chennai,396,11,138,6,Chennai,5.36,85.32,5.36,144,8.68,2.08,True,False,False,False,False
8694,Monitor,2024-07-19,Pune,449,60.5,0,0,1,Chennai,396,11,138,6,Hyderabad,91.2,7.07,43.62,337,0.39,1.45,True,False,False,False,False
8694,Monitor,2024-07-19,Pune,449,6.3,0,0,1,Ahmedabad,515,16,124,5,Bangalore,6.3,61.62,6.3,21,7.6,1.19,True,False,False,False,False
8694,Monitor,2024-07-19,Pune,449,5.36,0,0,1,Ahmedabad,515,16,124,5,Chennai,5.36,85.32,5.36,144,8.68,2.08,True,False,False,False,False
8694,Monitor,2024-07-19,Pune,449,60.5,0,0,1,Ahmedabad,515,16,124,5,Hyderabad,91.2,7.07,43.62,337,0.39,1.45,True,False,False,False,False
8694,Monitor,2024-07-19,Pune,449,6.3,0,0,1,Kolkata,861,19,165,11,Bangalore,6.3,61.62,6.3,21,7.6,1.19,True,False,False,False,False
8694,Monitor,2024-07-19,Pune,449,5.36,0,0,1,Kolkata,861,19,165,11,Chennai,5.36,85.32,5.36,144,8.68,2.08,True,False,False,False,False
8694,Monitor,2024-07-19,Pune,449,60.5,0,0,1,Kolkata,861,19,165,11,Hyderabad,91.2,7.07,43.62,337,0.39,1.45,True,False,False,False,False
8694,Monitor,2024-07-19,Pune,449,6.3,0,0,1,Ahmedabad,81,7,81,1,Bangalore,6.3,61.62,6.3,21,7.6,1.19,True,False,False,False,False
8694,Monitor,2024-07-19,Pune,449,5.36,0,0,1,Ahmedabad,81,7,81,1,Chennai,5.36,85.32,5.36,144,8.68,2.08,True,False,False,False,False
8694,Monitor,2024-07-19,Pune,449,60.5,0,0,1,Ahmedabad,81,7,81,1,Hyderabad,91.2,7.07,43.62,337,0.39,1.45,True,False,False,False,False
5288,Keyboard,2024-04-08,Bangalore,284,13.61,1,2,2,Chennai,80,17,80,7,Hyderabad,13.61,15.94,13.61,337,15.11,0.88,True,False,False,False,False
8776,Jacket,2024-01-02,Pune,218,12.87,1,0,2,Delhi,734,8,58,4,Ahmedabad,12.87,79.82,9.33,173,16.46,2.33,False,True,False,False,False
8776,Jacket,2024-01-02,Pune,218,12.87,1,0,2,Chennai,563,0,22,4,Ahmedabad,12.87,79.82,9.33,173,16.46,2.33,False,True,False,False,False
9126,Fan,2024-06-23,Hyderabad,307,67.48,0,0,0,Delhi,807,7,100,2,Pune,67.48,72.43,15.96,393,2.07,0.85,False,False,False,False,True
9126,Fan,2024-06-23,Hyderabad,307,73.11,0,0,0,Delhi,807,7,100,2,Ahmedabad,73.11,12.35,4.87,400,13.76,1.18,False,False,False,False,True
9930,Washing Machine,2024-02-27,Mumbai,274,61.49,0,0,0,Hyderabad,358,9,16,9,Mumbai,77.58,91.25,11.18,183,12.91,1.75,False,False,False,False,True
8207,Chair,2024-06-24,Bangalore,19,33.7,1,2,2,Ahmedabad,302,1,185,8,Kolkata,42.24,25.99,7.62,242,2.57,1.09,False,False,True,False,False
8207,Chair,2024-06-24,Bangalore,19,33.7,1,2,2,Kolkata,316,1,75,4,Kolkata,42.24,25.99,7.62,242,2.57,1.09,False,False,True,False,False
9373,Coffee,2024-03-31,Delhi,220,76.04,0,2,1,Delhi,554,5,89,11,Kolkata,84.97,30.81,33.92,79,12.63,0.83,False,False,False,True,False
9373,Coffee,2024-03-31,Delhi,220,76.04,0,2,1,Chennai,160,13,115,7,Kolkata,84.97,30.81,33.92,79,12.63,0.83,False,False,False,True,False
9373,Coffee,2024-03-31,Delhi,220,76.04,0,2,1,Hyderabad,111,17,111,12,Kolkata,84.97,30.81,33.92,79,12.63,0.83,False,False,False,True,False
4449,Sneakers,2024-09-03,Ahmedabad,119,48.81,1,1,1,Hyderabad,18,15,18,7,Mumbai,48.81,90.77,16.65,299,4.36,1.08,False,True,False,False,False
7003,Laptop,2024-11-28,Pune,486,7.54,1,2,0,Pune,771,10,190,1,Chennai,78.98,36.54,36.73,424,4.39,1.31,True,False,False,False,False
7003,Laptop,2024-11-28,Pune,486,7.54,1,2,0,Hyderabad,787,4,169,6,Chennai,78.98,36.54,36.73,424,4.39,1.31,True,False,False,False,False
6174,Laptop,2024-05-31,Kolkata,141,18.45,0,0,0,Kolkata,490,13,112,10,Mumbai,80.5,99.92,40.29,301,1.57,1.41,True,False,False,False,False
6174,Laptop,2024-05-31,Kolkata,141,18.45,0,0,0,Kolkata,490,13,112,10,Ahmedabad,41.84,57.03,41.84,246,12.18,1.1,True,False,False,False,False
6174,Laptop,2024-05-31,Kolkata,141,18.45,0,0,0,Ahmedabad,599,15,114,4,Mumbai,80.5,99.92,40.29,301,1.57,1.41,True,False,False,False,False
6174,Laptop,2024-05-31,Kolkata,141,18.45,0,0,0,Ahmedabad,599,15,114,4,Ahmedabad,41.84,57.03,41.84,246,12.18,1.1,True,False,False,False,False
6174,Laptop,2024-05-31,Kolkata,141,18.45,0,0,0,Kolkata,159,14,54,7,Mumbai,80.5,99.92,40.29,301,1.57,1.41,True,False,False,False,False
6174,Laptop,2024-05-31,Kolkata,141,18.45,0,0,0,Kolkata,159,14,54,7,Ahmedabad,41.84,57.03,41.84,246,12.18,1.1,True,False,False,False,False
6174,Laptop,2024-05-31,Kolkata,141,18.45,0,0,0,Mumbai,820,5,115,5,Mumbai,80.5,99.92,40.29,301,1.57,1.41,True,False,False,False,False
6174,Laptop,2024-05-31,Kolkata,141,18.45,0,0,0,Mumbai,820,5,115,5,Ahmedabad,41.84,57.03,41.84,246,12.18,1.1,True,False,False,False,False
8470,Sneakers,2024-10-15,Mumbai,422,18.36,1,2,0,Kolkata,367,17,142,12,Chennai,18.36,27.78,15.9,291,9.53,1.45,False,True,False,False,False
8470,Sneakers,2024-10-15,Mumbai,422,41.92,1,2,0,Kolkata,367,17,142,12,Mumbai,65.02,20.45,27.34,345,18.24,1.81,False,True,False,False,False
8470,Sneakers,2024-10-15,Mumbai,422,18.36,1,2,0,Kolkata,241,18,19,12,Chennai,18.36,27.78,15.9,291,9.53,1.45,False,True,False,False,False
8470,Sneakers,2024-10-15,Mumbai,422,41.92,1,2,0,Kolkata,241,18,19,12,Mumbai,65.02,20.45,27.34,345,18.24,1.81,False,True,False,False,False
8696,Chair,2024-10-18,Ahmedabad,210,5.18,1,2,2,Pune,561,12,125,7,Chennai,5.18,35.53,5.18,278,17.86,1.98,False,False,True,False,False
8696,Chair,2024-10-18,Ahmedabad,210,27.27,1,2,2,Pune,561,12,125,7,Ahmedabad,27.27,23.26,27.27,405,4.8,0.85,False,False,True,False,False
8696,Chair,2024-10-18,Ahmedabad,210,25.66,1,2,2,Pune,561,12,125,7,Bangalore,25.66,40.29,12.37,362,9.87,1.7,False,False,True,False,False
5310,Microwave,2024-04-20,Ahmedabad,73,61.93,0,1,2,Ahmedabad,993,16,10,13,Bangalore,61.93,8.69,17.19,23,13.28,1.16,False,False,False,False,True
5310,Microwave,2024-04-20,Ahmedabad,73,42.68,0,1,2,Ahmedabad,993,16,10,13,Bangalore,42.68,13.17,24.83,19,9.6,1.75,False,False,False,False,True
3178,Keyboard,2024-08-03,Ahmedabad,422,46.57,0,2,1,Hyderabad,949,4,13,12,Chennai,63.82,9.35,4.78,98,12.26,0.73,True,False,False,False,False
3178,Keyboard,2024-08-03,Ahmedabad,422,28.41,0,2,1,Hyderabad,949,4,13,12,Ahmedabad,28.41,45.65,28.41,352,10.91,1.05,True,False,False,False,False
7870,Sofa,2024-11-22,Delhi,218,29.37,0,2,1,Bangalore,440,3,74,13,Ahmedabad,29.37,69.0,4.06,440,3.28,1.91,False,False,True,False,False
7870,Sofa,2024-11-22,Delhi,218,32.23,0,2,1,Bangalore,440,3,74,13,Hyderabad,44.98,22.56,22.95,336,11.95,0.69,False,False,True,False,False
1614,Microwave,2024-02-04,Mumbai,78,48.17,0,1,2,Pune,27,0,27,10,Delhi,84.9,96.73,2.81,408,10.38,2.12,False,False,False,False,True
1084,Microwave,2024-07-24,Delhi,182,75.94,0,2,1,Chennai,405,4,167,6,Chennai,92.87,44.57,13.9,19,18.89,2.32,False,False,False,False,True
1084,Microwave,2024-07-24,Delhi,182,75.94,0,2,1,Chennai,405,4,167,6,Pune,88.73,77.82,13.61,100,1.8,1.34,False,False,False,False,True
1084,Microwave,2024-07-24,Delhi,182,21.46,0,2,1,Chennai,405,4,167,6,Bangalore,21.46,18.37,16.32,237,6.14,0.87,False,False,False,False,True
1084,Microwave,2024-07-24,Delhi,182,75.94,0,2,1,Kolkata,767,14,152,11,Chennai,92.87,44.57,13.9,19,18.89,2.32,False,False,False,False,True
1084,Microwave,2024-07-24,Delhi,182,75.94,0,2,1,Kolkata,767,14,152,11,Pune,88.73,77.82,13.61,100,1.8,1.34,False,False,False,False,True
1084,Microwave,2024-07-24,Delhi,182,21.46,0,2,1,Kolkata,767,14,152,11,Bangalore,21.46,18.37,16.32,237,6.14,0.87,False,False,False,False,True
1084,Microwave,2024-07-24,Delhi,182,75.94,0,2,1,Mumbai,992,19,163,8,Chennai,92.87,44.57,13.9,19,18.89,2.32,False,False,False,False,True
1084,Microwave,2024-07-24,Delhi,182,75.94,0,2,1,Mumbai,992,19,163,8,Pune,88.73,77.82,13.61,100,1.8,1.34,False,False,False,False,True
1084,Microwave,2024-07-24,Delhi,182,21.46,0,2,1,Mumbai,992,19,163,8,Bangalore,21.46,18.37,16.32,237,6.14,0.87,False,False,False,False,True
6211,Snacks,2024-11-02,Delhi,21,11.39,0,2,0,Kolkata,59,10,59,7,Chennai,11.39,9.15,7.22,74,18.55,1.73,False,False,False,True,False
6211,Snacks,2024-11-02,Delhi,21,11.39,0,2,0,Bangalore,205,5,54,6,Chennai,11.39,9.15,7.22,74,18.55,1.73,False,False,False,True,False
7525,Sofa,2024-11-26,Delhi,227,23.63,1,0,2,Ahmedabad,842,18,45,3,Mumbai,28.25,87.7,12.92,21,3.09,2.38,False,False,True,False,False
7525,Sofa,2024-11-26,Delhi,227,23.63,1,0,2,Ahmedabad,842,18,45,3,Bangalore,88.36,90.44,42.95,183,19.78,0.53,False,False,True,False,False
9594,Jacket,2024-08-16,Ahmedabad,29,60.52,1,0,2,Chennai,390,15,160,7,Mumbai,61.76,92.0,28.12,135,13.3,0.93,False,True,False,False,False
9594,Jacket,2024-08-16,Ahmedabad,29,60.52,1,0,2,Chennai,545,10,91,4,Mumbai,61.76,92.0,28.12,135,13.3,0.93,False,True,False,False,False
9594,Jacket,2024-08-16,Ahmedabad,29,60.52,1,0,2,Ahmedabad,398,11,156,13,Mumbai,61.76,92.0,28.12,135,13.3,0.93,False,True,False,False,False
1008,Hoodie,2024-07-25,Pune,490,22.86,0,0,0,Kolkata,265,4,144,10,Bangalore,77.59,25.76,46.78,385,0.33,0.52,False,True,False,False,False
1008,Hoodie,2024-07-25,Pune,490,22.86,0,0,0,Bangalore,951,7,115,2,Bangalore,77.59,25.76,46.78,385,0.33,0.52,False,True,False,False,False
1008,Hoodie,2024-07-25,Pune,490,22.86,0,0,0,Hyderabad,483,3,28,4,Bangalore,77.59,25.76,46.78,385,0.33,0.52,False,True,False,False,False
3080,Table,2024-01-28,Kolkata,96,9.62,1,2,0,Mumbai,846,6,187,12,Bangalore,9.62,13.93,9.62,126,7.22,2.43,False,False,True,False,False
9880,Keyboard,2024-05-09,Delhi,145,23.75,1,2,2,Kolkata,753,10,98,12,Chennai,23.75,18.78,23.75,468,5.32,0.73,True,False,False,False,False
9880,Keyboard,2024-05-09,Delhi,145,22.08,1,2,2,Kolkata,753,10,98,12,Hyderabad,22.08,7.87,22.08,287,11.52,0.91,True,False,False,False,False
8434,Table,2024-09-15,Pune,162,17.89,0,1,0,Kolkata,530,15,175,3,Ahmedabad,17.89,29.19,17.89,251,6.66,1.99,False,False,True,False,False
8434,Table,2024-09-15,Pune,162,17.89,0,1,0,Ahmedabad,159,8,69,9,Ahmedabad,17.89,29.19,17.89,251,6.66,1.99,False,False,True,False,False
8434,Table,2024-09-15,Pune,162,17.89,0,1,0,Ahmedabad,376,8,146,12,Ahmedabad,17.89,29.19,17.89,251,6.66,1.99,False,False,True,False,False
5324,Rice,2024-02-02,Bangalore,489,21.85,0,0,0,Hyderabad,99,6,99,8,Kolkata,65.86,72.01,2.67,32,12.72,2.43,False,False,False,True,False
