,Product Name,Date,Online Store Location,Sales Quantity,Selling Price,Promotions,Demand Trend,Customer Segments,Warehouse Location,Stock Levels,Stockout Frequency,Reorder Point,Order Fulfillment Time (days),Retail Store Location,Market Price,Competitor Prices,Discounts,Return Rate (%),Category,Total Sales,Inventory Recommendation,Month
10572,Milk,2024-10-20,Mumbai,306,50.78,Yes,Decreasing,Premium,Kolkata,925,11,43,12,Kolkata,50.78,97.7,24.69,10.93,Groceries,15538.68,Maintain Stock,October
10573,Milk,2024-10-20,Mumbai,306,65.81,Yes,Decreasing,Premium,Kolkata,925,11,43,12,Hyderabad,65.81,15.4,5.66,11.39,Groceries,20137.86,Maintain Stock,October
10574,Milk,2024-10-20,Mumbai,306,16.15,Yes,Decreasing,Premium,Kolkata,925,11,43,12,Delhi,16.15,8.18,16.15,10.23,Groceries,4941.9,Maintain Stock,October
10575,Snacks,2024-01-08,Mumbai,216,39.72,No,Stable,Budget,Chennai,39,17,39,7,Chennai,66.01,65.41,29.84,1.98,Groceries,8579.52,Maintain Stock,January
10576,Snacks,2024-01-08,Mumbai,216,5.43,No,Stable,Budget,Chennai,39,17,39,7,Kolkata,5.43,84.11,5.43,3.86,Groceries,1172.8799999999999,Maintain Stock,January
10577,Sofa,2024-11-13,Bangalore,269,22.39,No,Decreasing,Budget,Kolkata,698,0,107,11,Hyderabad,41.59,76.8,33.5,12.25,Furniture,6022.91,Maintain Stock,November
10578,Sofa,2024-11-13,Bangalore,269,22.39,No,Decreasing,Budget,Kolkata,347,0,194,10,Hyderabad,41.59,76.8,33.5,12.25,Furniture,6022.91,Maintain Stock,November
10579,Coffee,2024-09-22,Chennai,476,9.92,No,Decreasing,Budget,Mumbai,374,19,124,13,Pune,9.92,81.25,9.92,13.82,Groceries,4721.92,Maintain Stock,September
10580,Coffee,2024-09-22,Chennai,476,32.5,No,Decreasing,Budget,Mumbai,374,19,124,13,Bangalore,97.93,35.02,43.01,17.27,Groceries,15470.0,Maintain Stock,September
10581,Coffee,2024-09-22,Chennai,476,9.92,No,Decreasing,Budget,Chennai,812,11,109,9,Pune,9.92,81.25,9.92,13.82,Groceries,4721.92,Maintain Stock,September
10582,Coffee,2024-09-22,Chennai,476,32.5,No,Decreasing,Budget,Chennai,812,11,109,9,Bangalore,97.93,35.02,43.01,17.27,Groceries,15470.0,Maintain Stock,September
10583,Coffee,2024-09-22,Chennai,476,9.92,No,Decreasing,Budget,Hyderabad,673,1,48,8,Pune,9.92,81.25,9.92,13.82,Groceries,4721.92,Maintain Stock,September
10584,Coffee,2024-09-22,Chennai,476,32.5,No,Decreasing,Budget,Hyderabad,673,1,48,8,Bangalore,97.93,35.02,43.01,17.27,Groceries,15470.0,Maintain Stock,September
10585,Coffee,2024-09-22,Chennai,476,9.92,No,Decreasing,Budget,Delhi,65,3,65,5,Pune,9.92,81.25,9.92,13.82,Groceries,4721.92,Increase Stock,September
10586,Coffee,2024-09-22,Chennai,476,32.5,No,Decreasing,Budget,Delhi,65,3,65,5,Bangalore,97.93,35.02,43.01,17.27,Groceries,15470.0,Increase Stock,September
10587,Coffee,2024-05-24,Mumbai,349,56.96,Yes,Stable,Budget,Ahmedabad,688,14,194,13,Kolkata,56.96,35.1,11.4,5.36,Groceries,19879.04,Maintain Stock,May
10588,Refrigerator,2024-02-14,Kolkata,27,77.35,No,Increasing,Budget,Pune,808,0,133,7,Pune,98.3,67.33,41.51,16.05,Home Appliances,2088.45,Reduce Stock,February
10589,Coffee,2024-11-29,Chennai,222,41.84,Yes,Decreasing,Premium,Hyderabad,59,2,59,9,Delhi,41.84,74.95,41.84,13.03,Groceries,9288.480000000001,Maintain Stock,November
10590,Coffee,2024-11-29,Chennai,222,46.13,Yes,Decreasing,Premium,Hyderabad,59,2,59,9,Hyderabad,46.13,87.35,8.73,15.09,Groceries,10240.86,Maintain Stock,November
10591,Coffee,2024-11-29,Chennai,222,41.84,Yes,Decreasing,Premium,Delhi,674,18,128,1,Delhi,41.84,74.95,41.84,13.03,Groceries,9288.480000000001,Maintain Stock,November
10592,Coffee,2024-11-29,Chennai,222,46.13,Yes,Decreasing,Premium,Delhi,674,18,128,1,Hyderabad,46.13,87.35,8.73,15.09,Groceries,10240.86,Maintain Stock,November
10593,Jacket,2024-11-17,Bangalore,413,88.54,No,Decreasing,Regular,Delhi,189,0,96,2,Kolkata,88.54,31.84,38.28,11.35,Fashion,36567.020000000004,Maintain Stock,November
10594,Jacket,2024-11-17,Bangalore,413,64.72,No,Decreasing,Regular,Delhi,189,0,96,2,Hyderabad,64.72,26.2,23.05,19.15,Fashion,26729.36,Maintain Stock,November
10595,Bookshelf,2024-11-25,Chennai,225,49.6,No,Increasing,Premium,Kolkata,538,15,142,7,Kolkata,49.6,8.08,27.39,3.91,Furniture,11160.0,Maintain Stock,November
10596,Bookshelf,2024-11-25,Chennai,225,49.6,No,Increasing,Premium,Bangalore,202,11,94,7,Kolkata,49.6,8.08,27.39,3.91,Furniture,11160.0,Maintain Stock,November
10597,Coffee,2024-04-14,Delhi,421,51.31,No,Increasing,Premium,Kolkata,104,19,82,4,Delhi,93.59,64.2,33.57,16.74,Groceries,21601.510000000002,Maintain Stock,April
10598,Milk,2024-12-14,Mumbai,482,64.1,Yes,Stable,Budget,Chennai,610,9,114,12,Mumbai,64.1,87.61,47.22,6.0,Groceries,30896.199999999997,Maintain Stock,December
10599,Milk,2024-12-14,Mumbai,482,49.56,Yes,Stable,Budget,Chennai,610,9,114,12,Mumbai,49.56,62.5,17.23,17.49,Groceries,23887.920000000002,Maintain Stock,December
10600,Desk,2024-03-21,Chennai,393,11.61,Yes,Decreasing,Premium,Hyderabad,649,2,15,13,Hyderabad,11.61,43.77,3.23,2.25,Furniture,4562.73,Maintain Stock,March
10601,Smartphone,2024-08-22,Ahmedabad,285,6.14,No,Stable,Premium,Delhi,816,3,95,13,Hyderabad,63.75,66.92,20.13,10.7,Electronics,1749.8999999999999,Maintain Stock,August
10602,Smartphone,2024-08-22,Ahmedabad,285,6.14,No,Stable,Premium,Delhi,816,3,95,13,Mumbai,92.32,26.88,47.8,3.38,Electronics,1749.8999999999999,Maintain Stock,August
10603,Snacks,2024-06-28,Hyderabad,335,58.13,Yes,Decreasing,Regular,Mumbai,202,4,10,2,Kolkata,75.64,65.53,33.94,2.79,Groceries,19473.55,Maintain Stock,June
10604,Headphones,2024-01-18,Hyderabad,270,36.1,No,Increasing,Regular,Bangalore,540,10,130,14,Delhi,88.78,42.81,23.17,15.98,Electronics,9747.0,Maintain Stock,January
10605,Hoodie,2024-11-17,Kolkata,131,23.76,No,Decreasing,Premium,Mumbai,989,11,182,8,Bangalore,23.76,87.71,23.76,3.21,Fashion,3112.5600000000004,Maintain Stock,November
10606,Hoodie,2024-11-17,Kolkata,131,41.97,No,Decreasing,Premium,Mumbai,989,11,182,8,Bangalore,41.97,85.18,28.51,0.8,Fashion,5498.07,Maintain Stock,November
10607,Laptop,2024-11-25,Chennai,488,58.42,Yes,Increasing,Budget,Bangalore,999,7,98,11,Ahmedabad,58.42,99.74,4.65,18.81,Electronics,28508.96,Maintain Stock,November
10608,Laptop,2024-11-25,Chennai,488,28.31,Yes,Increasing,Budget,Bangalore,999,7,98,11,Ahmedabad,28.31,83.15,26.57,15.26,Electronics,13815.279999999999,Maintain Stock,November
10609,Laptop,2024-11-25,Chennai,488,26.73,Yes,Increasing,Budget,Bangalore,999,7,98,11,Ahmedabad,26.73,61.75,0.7,0.32,Electronics,13044.24,Maintain Stock,November
10610,Milk,2024-08-07,Mumbai,59,27.24,Yes,Stable,Budget,Hyderabad,464,8,102,4,Ahmedabad,73.63,59.73,26.88,3.09,Groceries,1607.1599999999999,Reduce Stock,August
10611,Milk,2024-08-07,Mumbai,59,27.24,Yes,Stable,Budget,Hyderabad,464,8,102,4,Pune,57.54,51.29,20.05,19.41,Groceries,1607.1599999999999,Reduce Stock,August
10612,Hoodie,2024-08-20,Mumbai,353,10.35,No,Stable,Premium,Kolkata,487,8,143,6,Ahmedabad,58.69,50.7,19.16,15.28,Fashion,3653.5499999999997,Maintain Stock,August
10613,Hoodie,2024-08-20,Mumbai,353,7.81,No,Stable,Premium,Kolkata,487,8,143,6,Kolkata,7.81,12.51,7.81,13.4,Fashion,2756.93,Maintain Stock,August
10614,T-Shirt,2024-07-30,Pune,311,17.73,No,Increasing,Premium,Bangalore,188,7,188,1,Bangalore,22.71,79.56,22.71,8.63,Fashion,5514.03,Maintain Stock,July
10615,T-Shirt,2024-07-30,Pune,311,17.73,No,Increasing,Premium,Bangalore,188,7,188,1,Hyderabad,52.1,81.96,14.8,5.21,Fashion,5514.03,Maintain Stock,July
10616,T-Shirt,2024-07-30,Pune,311,17.73,No,Increasing,Premium,Ahmedabad,630,9,152,8,Bangalore,22.71,79.56,22.71,8.63,Fashion,5514.03,Maintain Stock,July
10617,T-Shirt,2024-07-30,Pune,311,17.73,No,Increasing,Premium,Ahmedabad,630,9,152,8,Hyderabad,52.1,81.96,14.8,5.21,Fashion,5514.03,Maintain Stock,July
10618,T-Shirt,2024-07-30,Pune,311,17.73,No,Increasing,Premium,Chennai,56,5,56,6,Bangalore,22.71,79.56,22.71,8.63,Fashion,5514.03,Maintain Stock,July
10619,T-Shirt,2024-07-30,Pune,311,17.73,No,Increasing,Premium,Chennai,56,5,56,6,Hyderabad,52.1,81.96,14.8,5.21,Fashion,5514.03,Maintain Stock,July
10620,Smartphone,2024-10-19,Delhi,418,25.81,Yes,Decreasing,Regular,Bangalore,539,18,41,6,Bangalore,25.81,59.01,25.81,11.38,Electronics,10788.58,Maintain Stock,October
10621,Smartphone,2024-10-19,Delhi,418,76.85,Yes,Decreasing,Regular,Bangalore,539,18,41,6,Delhi,76.85,50.54,14.59,15.81,Electronics,32123.3,Maintain Stock,October
10622,Bread,2024-01-18,Hyderabad,206,10.66,No,Stable,Budget,Kolkata,80,19,28,10,Hyderabad,10.66,68.1,10.66,3.94,Groceries,2195.96,Maintain Stock,January
10623,Bread,2024-01-18,Hyderabad,206,5.76,No,Stable,Budget,Kolkata,80,19,28,10,Chennai,5.76,53.75,5.76,9.92,Groceries,1186.56,Maintain Stock,January
10624,Sneakers,2024-04-02,Mumbai,35,12.14,Yes,Decreasing,Regular,Hyderabad,924,4,188,13,Bangalore,12.14,15.22,12.14,16.38,Fashion,424.90000000000003,Reduce Stock,April
10625,Sneakers,2024-04-02,Mumbai,35,7.31,Yes,Decreasing,Regular,Hyderabad,924,4,188,13,Bangalore,7.31,35.25,7.31,10.02,Fashion,255.85,Reduce Stock,April
10626,Sofa,2024-12-17,Bangalore,236,65.41,Yes,Decreasing,Premium,Ahmedabad,657,5,73,12,Bangalore,65.41,55.18,41.26,0.88,Furniture,15436.759999999998,Maintain Stock,December
10627,Sofa,2024-12-17,Bangalore,236,65.41,Yes,Decreasing,Premium,Pune,835,7,54,13,Bangalore,65.41,55.18,41.26,0.88,Furniture,15436.759999999998,Maintain Stock,December
10628,Fan,2024-12-16,Mumbai,411,35.5,Yes,Decreasing,Regular,Pune,613,18,80,7,Bangalore,81.58,57.58,11.15,9.92,Home Appliances,14590.5,Maintain Stock,December
10629,Fan,2024-12-16,Mumbai,411,35.5,Yes,Decreasing,Regular,Pune,613,18,80,7,Delhi,52.35,7.16,26.48,1.7,Home Appliances,14590.5,Maintain Stock,December
10630,Fan,2024-12-16,Mumbai,411,35.5,Yes,Decreasing,Regular,Chennai,716,0,46,10,Bangalore,81.58,57.58,11.15,9.92,Home Appliances,14590.5,Maintain Stock,December
10631,Fan,2024-12-16,Mumbai,411,35.5,Yes,Decreasing,Regular,Chennai,716,0,46,10,Delhi,52.35,7.16,26.48,1.7,Home Appliances,14590.5,Maintain Stock,December
10632,Fan,2024-12-16,Mumbai,411,35.5,Yes,Decreasing,Regular,Mumbai,841,5,157,2,Bangalore,81.58,57.58,11.15,9.92,Home Appliances,14590.5,Maintain Stock,December
10633,Fan,2024-12-16,Mumbai,411,35.5,Yes,Decreasing,Regular,Mumbai,841,5,157,2,Delhi,52.35,7.16,26.48,1.7,Home Appliances,14590.5,Maintain Stock,December
10634,Chair,2024-03-02,Pune,243,10.06,Yes,Decreasing,Premium,Hyderabad,472,16,129,7,Delhi,87.97,23.71,5.51,13.56,Furniture,2444.58,Maintain Stock,March
10635,Chair,2024-03-02,Pune,243,10.06,Yes,Decreasing,Premium,Hyderabad,472,16,129,7,Bangalore,75.8,41.74,36.57,6.41,Furniture,2444.58,Maintain Stock,March
10636,Keyboard,2024-10-11,Kolkata,236,44.5,Yes,Stable,Regular,Kolkata,727,6,80,11,Bangalore,84.73,56.86,22.04,2.13,Electronics,10502.0,Maintain Stock,October
10637,Keyboard,2024-10-11,Kolkata,236,39.46,Yes,Stable,Regular,Kolkata,727,6,80,11,Bangalore,39.46,19.63,34.56,12.8,Electronics,9312.56,Maintain Stock,October
10638,Keyboard,2024-10-11,Kolkata,236,34.6,Yes,Stable,Regular,Kolkata,727,6,80,11,Delhi,34.6,74.99,34.6,13.38,Electronics,8165.6,Maintain Stock,October
10639,Headphones,2024-01-04,Bangalore,28,34.13,Yes,Increasing,Regular,Mumbai,969,16,95,4,Mumbai,34.13,80.1,34.13,15.33,Electronics,955.6400000000001,Reduce Stock,January
10640,Headphones,2024-01-04,Bangalore,28,72.4,Yes,Increasing,Regular,Mumbai,969,16,95,4,Hyderabad,84.97,41.68,21.34,11.21,Electronics,2027.2000000000003,Reduce Stock,January
10641,Headphones,2024-01-04,Bangalore,28,72.4,Yes,Increasing,Regular,Mumbai,969,16,95,4,Kolkata,86.78,28.34,10.85,9.95,Electronics,2027.2000000000003,Reduce Stock,January
10642,Headphones,2024-01-04,Bangalore,28,52.99,Yes,Increasing,Regular,Mumbai,969,16,95,4,Chennai,52.99,76.47,39.48,7.53,Electronics,1483.72,Reduce Stock,January
10643,Hoodie,2024-03-06,Pune,136,13.96,Yes,Increasing,Budget,Bangalore,259,9,72,3,Hyderabad,77.79,8.72,17.93,18.38,Fashion,1898.5600000000002,Maintain Stock,March
10644,Hoodie,2024-03-06,Pune,136,13.96,Yes,Increasing,Budget,Bangalore,259,9,72,3,Pune,63.4,62.46,14.99,6.99,Fashion,1898.5600000000002,Maintain Stock,March
10645,Keyboard,2024-03-21,Bangalore,331,23.12,Yes,Decreasing,Budget,Kolkata,295,9,71,1,Chennai,81.43,7.87,2.89,6.81,Electronics,7652.72,Maintain Stock,March
10646,Keyboard,2024-03-21,Bangalore,331,23.12,Yes,Decreasing,Budget,Kolkata,295,9,71,1,Bangalore,50.35,39.88,49.08,4.98,Electronics,7652.72,Maintain Stock,March
10647,Microwave,2024-09-03,Delhi,64,47.13,Yes,Increasing,Regular,Chennai,759,10,113,4,Ahmedabad,81.38,55.76,12.74,5.0,Home Appliances,3016.32,Reduce Stock,September
10648,Hoodie,2024-11-13,Delhi,335,7.74,No,Decreasing,Regular,Chennai,704,6,71,13,Mumbai,98.52,86.58,32.82,14.45,Fashion,2592.9,Maintain Stock,November
10649,Hoodie,2024-11-13,Delhi,335,7.74,No,Decreasing,Regular,Hyderabad,347,1,169,13,Mumbai,98.52,86.58,32.82,14.45,Fashion,2592.9,Maintain Stock,November
10650,Coffee,2024-12-22,Ahmedabad,22,23.88,No,Stable,Premium,Chennai,210,4,139,2,Hyderabad,23.88,17.11,16.18,3.51,Groceries,525.36,Maintain Stock,December
10651,Milk,2024-02-09,Kolkata,191,51.41,Yes,Stable,Budget,Mumbai,358,7,48,12,Bangalore,70.23,21.7,17.95,2.37,Groceries,9819.31,Maintain Stock,February
10652,Milk,2024-02-09,Kolkata,191,51.41,Yes,Stable,Budget,Mumbai,358,7,48,12,Mumbai,89.25,10.5,14.68,16.09,Groceries,9819.31,Maintain Stock,February
10653,Milk,2024-02-09,Kolkata,191,28.01,Yes,Stable,Budget,Mumbai,358,7,48,12,Bangalore,28.01,69.01,28.01,16.42,Groceries,5349.91,Maintain Stock,February
10654,Milk,2024-02-09,Kolkata,191,51.41,Yes,Stable,Budget,Pune,136,11,98,7,Bangalore,70.23,21.7,17.95,2.37,Groceries,9819.31,Maintain Stock,February
10655,Milk,2024-02-09,Kolkata,191,51.41,Yes,Stable,Budget,Pune,136,11,98,7,Mumbai,89.25,10.5,14.68,16.09,Groceries,9819.31,Maintain Stock,February
10656,Milk,2024-02-09,Kolkata,191,28.01,Yes,Stable,Budget,Pune,136,11,98,7,Bangalore,28.01,69.01,28.01,16.42,Groceries,5349.91,Maintain Stock,February
10657,Laptop,2024-10-12,Pune,52,79.98,Yes,Increasing,Budget,Mumbai,514,17,184,2,Delhi,97.5,22.82,45.54,16.95,Electronics,4158.96,Reduce Stock,October
10658,Laptop,2024-10-12,Pune,52,63.64,Yes,Increasing,Budget,Mumbai,514,17,184,2,Chennai,63.64,13.89,38.8,2.09,Electronics,3309.28,Reduce Stock,October
10659,Smartphone,2024-08-31,Hyderabad,324,17.35,No,Stable,Budget,Bangalore,577,7,178,4,Hyderabad,79.19,86.84,10.4,4.85,Electronics,5621.400000000001,Maintain Stock,August
10660,Smartphone,2024-08-31,Hyderabad,324,17.35,No,Stable,Budget,Bangalore,577,7,178,4,Delhi,72.29,20.07,18.39,13.36,Electronics,5621.400000000001,Maintain Stock,August
10661,Rice,2024-03-21,Kolkata,234,62.71,No,Decreasing,Regular,Chennai,805,2,135,10,Hyderabad,62.71,75.97,25.07,15.82,Groceries,14674.14,Maintain Stock,March
10662,Rice,2024-03-21,Kolkata,234,7.77,No,Decreasing,Regular,Chennai,805,2,135,10,Mumbai,7.77,8.69,7.77,19.06,Groceries,1818.1799999999998,Maintain Stock,March
10663,Headphones,2024-01-03,Hyderabad,141,43.35,No,Decreasing,Budget,Ahmedabad,518,0,59,14,Delhi,43.35,30.92,25.11,1.34,Electronics,6112.35,Maintain Stock,January
10664,Mixer,2024-06-21,Kolkata,225,23.41,Yes,Stable,Budget,Delhi,152,8,152,4,Ahmedabad,23.41,83.91,14.92,19.43,Home Appliances,5267.25,Maintain Stock,June
10665,Mixer,2024-06-21,Kolkata,225,23.41,Yes,Stable,Budget,Kolkata,332,9,106,13,Ahmedabad,23.41,83.91,14.92,19.43,Home Appliances,5267.25,Maintain Stock,June
10666,Mixer,2024-09-26,Ahmedabad,93,65.06,No,Decreasing,Budget,Ahmedabad,693,13,68,12,Kolkata,68.71,17.18,14.36,11.26,Home Appliances,6050.58,Reduce Stock,September
10667,Mixer,2024-09-26,Ahmedabad,93,57.02,No,Decreasing,Budget,Ahmedabad,693,13,68,12,Bangalore,57.02,90.99,36.83,18.49,Home Appliances,5302.860000000001,Reduce Stock,September
10668,Mixer,2024-09-26,Ahmedabad,93,17.2,No,Decreasing,Budget,Ahmedabad,693,13,68,12,Mumbai,17.2,68.61,17.2,7.38,Home Appliances,1599.6,Reduce Stock,September
10669,Mixer,2024-09-26,Ahmedabad,93,65.06,No,Decreasing,Budget,Pune,1,12,1,12,Kolkata,68.71,17.18,14.36,11.26,Home Appliances,6050.58,Maintain Stock,September
10670,Mixer,2024-09-26,Ahmedabad,93,57.02,No,Decreasing,Budget,Pune,1,12,1,12,Bangalore,57.02,90.99,36.83,18.49,Home Appliances,5302.860000000001,Maintain Stock,September
10671,Mixer,2024-09-26,Ahmedabad,93,17.2,No,Decreasing,Budget,Pune,1,12,1,12,Mumbai,17.2,68.61,17.2,7.38,Home Appliances,1599.6,Maintain Stock,September
10672,Table,2024-08-06,Chennai,400,64.9,Yes,Stable,Budget,Ahmedabad,136,4,18,13,Bangalore,70.26,44.73,2.04,12.36,Furniture,25960.000000000004,Maintain Stock,August
10673,Table,2024-08-06,Chennai,400,64.9,Yes,Stable,Budget,Hyderabad,32,18,18,13,Bangalore,70.26,44.73,2.04,12.36,Furniture,25960.000000000004,Maintain Stock,August
10674,Headphones,2024-09-08,Pune,323,14.17,No,Decreasing,Premium,Ahmedabad,405,4,41,9,Pune,14.17,64.21,14.17,14.06,Electronics,4576.91,Maintain Stock,September
10675,Headphones,2024-09-08,Pune,323,14.17,No,Decreasing,Premium,Mumbai,90,3,37,13,Pune,14.17,64.21,14.17,14.06,Electronics,4576.91,Maintain Stock,September
10676,Headphones,2024-09-08,Pune,323,14.17,No,Decreasing,Premium,Bangalore,380,0,117,13,Pune,14.17,64.21,14.17,14.06,Electronics,4576.91,Maintain Stock,September
10677,Mixer,2024-07-02,Bangalore,457,77.44,No,Stable,Budget,Hyderabad,412,12,154,3,Pune,98.18,37.84,2.16,8.9,Home Appliances,35390.08,Maintain Stock,July
10678,Bread,2024-06-22,Kolkata,339,54.17,Yes,Stable,Premium,Mumbai,525,12,170,3,Bangalore,54.17,91.69,21.4,18.17,Groceries,18363.63,Maintain Stock,June
10679,Bread,2024-06-22,Kolkata,339,64.42,Yes,Stable,Premium,Mumbai,525,12,170,3,Delhi,76.96,71.98,33.01,2.57,Groceries,21838.38,Maintain Stock,June
10680,Bread,2024-06-22,Kolkata,339,54.17,Yes,Stable,Premium,Pune,362,17,151,5,Bangalore,54.17,91.69,21.4,18.17,Groceries,18363.63,Maintain Stock,June
10681,Bread,2024-06-22,Kolkata,339,64.42,Yes,Stable,Premium,Pune,362,17,151,5,Delhi,76.96,71.98,33.01,2.57,Groceries,21838.38,Maintain Stock,June
10682,Bread,2024-06-22,Kolkata,339,54.17,Yes,Stable,Premium,Chennai,21,13,21,11,Bangalore,54.17,91.69,21.4,18.17,Groceries,18363.63,Maintain Stock,June
10683,Bread,2024-06-22,Kolkata,339,64.42,Yes,Stable,Premium,Chennai,21,13,21,11,Delhi,76.96,71.98,33.01,2.57,Groceries,21838.38,Maintain Stock,June
10684,Milk,2024-10-28,Ahmedabad,88,10.86,No,Decreasing,Premium,Hyderabad,111,14,111,14,Ahmedabad,10.86,51.14,10.86,14.04,Groceries,955.68,Maintain Stock,October
10685,Milk,2024-10-28,Ahmedabad,88,10.86,No,Decreasing,Premium,Kolkata,577,16,156,4,Ahmedabad,10.86,51.14,10.86,14.04,Groceries,955.68,Reduce Stock,October
10686,Sofa,2024-02-02,Ahmedabad,405,22.07,No,Stable,Budget,Chennai,330,14,124,6,Kolkata,22.07,34.64,5.79,10.84,Furniture,8938.35,Maintain Stock,February
10687,Sofa,2024-02-02,Ahmedabad,405,22.07,No,Stable,Budget,Delhi,521,13,62,7,Kolkata,22.07,34.64,5.79,10.84,Furniture,8938.35,Maintain Stock,February
10688,Chair,2024-02-29,Bangalore,423,61.96,No,Stable,Premium,Pune,735,12,85,2,Delhi,61.96,14.93,43.24,19.43,Furniture,26209.08,Maintain Stock,February
10689,Chair,2024-02-29,Bangalore,423,61.96,No,Stable,Premium,Chennai,605,5,95,3,Delhi,61.96,14.93,43.24,19.43,Furniture,26209.08,Maintain Stock,February
10690,Chair,2024-02-29,Bangalore,423,61.96,No,Stable,Premium,Mumbai,913,1,121,13,Delhi,61.96,14.93,43.24,19.43,Furniture,26209.08,Maintain Stock,February
10691,Bookshelf,2024-11-21,Pune,123,83.2,No,Decreasing,Budget,Bangalore,778,10,41,6,Kolkata,83.2,61.46,29.08,5.7,Furniture,10233.6,Reduce Stock,November
10692,Mixer,2024-10-07,Chennai,452,37.8,Yes,Stable,Budget,Bangalore,395,1,188,7,Chennai,87.1,6.75,47.54,1.33,Home Appliances,17085.6,Maintain Stock,October
10693,Milk,2024-05-24,Ahmedabad,220,58.31,No,Stable,Budget,Chennai,586,6,144,3,Bangalore,58.31,34.58,45.95,6.92,Groceries,12828.2,Maintain Stock,May
10694,Milk,2024-05-24,Ahmedabad,220,57.13,No,Stable,Budget,Chennai,586,6,144,3,Delhi,57.13,45.47,27.44,10.05,Groceries,12568.6,Maintain Stock,May
10695,Milk,2024-05-24,Ahmedabad,220,84.42,No,Stable,Budget,Chennai,586,6,144,3,Delhi,84.42,7.84,24.08,0.76,Groceries,18572.4,Maintain Stock,May
10696,Milk,2024-05-24,Ahmedabad,220,58.31,No,Stable,Budget,Bangalore,199,12,49,6,Bangalore,58.31,34.58,45.95,6.92,Groceries,12828.2,Maintain Stock,May
10697,Milk,2024-05-24,Ahmedabad,220,57.13,No,Stable,Budget,Bangalore,199,12,49,6,Delhi,57.13,45.47,27.44,10.05,Groceries,12568.6,Maintain Stock,May
10698,Milk,2024-05-24,Ahmedabad,220,84.42,No,Stable,Budget,Bangalore,199,12,49,6,Delhi,84.42,7.84,24.08,0.76,Groceries,18572.4,Maintain Stock,May
10699,Table,2024-10-05,Kolkata,77,37.04,No,Stable,Premium,Ahmedabad,309,6,163,1,Ahmedabad,37.04,8.33,29.28,16.29,Furniture,2852.08,Maintain Stock,October
10700,Table,2024-10-05,Kolkata,77,37.04,No,Stable,Premium,Chennai,29,3,20,14,Ahmedabad,37.04,8.33,29.28,16.29,Furniture,2852.08,Maintain Stock,October
10701,Keyboard,2024-10-23,Kolkata,171,30.48,No,Decreasing,Regular,Ahmedabad,338,18,152,3,Ahmedabad,30.48,16.89,18.24,12.26,Electronics,5212.08,Maintain Stock,October
10702,Keyboard,2024-10-23,Kolkata,171,30.48,No,Decreasing,Regular,Chennai,323,2,117,13,Ahmedabad,30.48,16.89,18.24,12.26,Electronics,5212.08,Maintain Stock,October
10703,Coffee,2024-01-06,Ahmedabad,338,38.9,Yes,Increasing,Regular,Hyderabad,874,3,18,6,Hyderabad,46.74,83.1,8.44,10.32,Groceries,13148.199999999999,Maintain Stock,January
10704,Coffee,2024-01-06,Ahmedabad,338,38.9,Yes,Increasing,Regular,Pune,140,6,52,2,Hyderabad,46.74,83.1,8.44,10.32,Groceries,13148.199999999999,Maintain Stock,January
10705,Smartphone,2024-08-31,Kolkata,325,37.14,Yes,Stable,Premium,Delhi,243,9,148,2,Bangalore,37.14,77.68,34.16,2.42,Electronics,12070.5,Maintain Stock,August
10706,Smartphone,2024-08-31,Kolkata,325,37.14,Yes,Stable,Premium,Bangalore,324,17,180,5,Bangalore,37.14,77.68,34.16,2.42,Electronics,12070.5,Maintain Stock,August
10707,Hoodie,2024-05-04,Ahmedabad,98,6.73,No,Stable,Regular,Hyderabad,721,6,97,6,Delhi,80.78,28.3,48.58,6.05,Fashion,659.5400000000001,Reduce Stock,May
10708,Hoodie,2024-05-04,Ahmedabad,98,6.73,No,Stable,Regular,Hyderabad,721,6,97,6,Mumbai,68.6,99.23,20.14,13.8,Fashion,659.5400000000001,Reduce Stock,May
10709,Hoodie,2024-05-04,Ahmedabad,98,6.73,No,Stable,Regular,Ahmedabad,416,16,137,10,Delhi,80.78,28.3,48.58,6.05,Fashion,659.5400000000001,Reduce Stock,May
10710,Hoodie,2024-05-04,Ahmedabad,98,6.73,No,Stable,Regular,Ahmedabad,416,16,137,10,Mumbai,68.6,99.23,20.14,13.8,Fashion,659.5400000000001,Reduce Stock,May
10711,Chair,2024-10-22,Bangalore,21,85.22,No,Stable,Regular,Mumbai,284,5,96,10,Chennai,85.22,97.05,18.07,16.87,Furniture,1789.62,Reduce Stock,October
10712,Chair,2024-10-22,Bangalore,21,6.99,No,Stable,Regular,Mumbai,284,5,96,10,Mumbai,6.99,88.15,6.99,11.39,Furniture,146.79,Reduce Stock,October
10713,Milk,2024-09-11,Ahmedabad,314,42.87,Yes,Decreasing,Regular,Delhi,830,11,142,14,Kolkata,42.87,32.56,23.47,17.25,Groceries,13461.179999999998,Maintain Stock,September
10714,Milk,2024-09-11,Ahmedabad,314,88.08,Yes,Decreasing,Regular,Delhi,830,11,142,14,Hyderabad,88.08,29.84,47.07,9.51,Groceries,27657.12,Maintain Stock,September
10715,Milk,2024-09-11,Ahmedabad,314,42.87,Yes,Decreasing,Regular,Hyderabad,896,13,17,8,Kolkata,42.87,32.56,23.47,17.25,Groceries,13461.179999999998,Maintain Stock,September
